"puntos" "elevac0" "lon" "lat" "z" "rapMax" "rapMedia"
242 1.78 574499.37 2107200 14.8253945647365 0.0360173610062511 0.00732988616117793
243 1.78 574499.37 2107150 13.5714728588286 0.0370206127239587 0.00666738816543502
244 1.78 574499.37 2107100 14.3237226431001 0.0130675335885951 0.00173229485228661
245 1.78 574549.37 2108100 14.3682953185292 0.0681645675893105 0.0148243129142918
246 1.78 574549.37 2108050 16.2723392667484 0.0647946948451018 0.0161473232998217
247 1.78 574549.37 2108000 16.2868735336897 0.050512588646824 0.0142429643188101
248 1.78 574549.37 2107950 16.1841961394507 0.0545758595046247 0.0140761428191153
249 1.78 574549.37 2107900 16.1489723408061 0.0521737130602278 0.0134425297588998
250 1.78 574549.37 2107850 16.5290348695381 0.0521737130602278 0.0134425297588998
201 2.49 574399.37 2107200 14.9457167239502 0.032848866417555 0.00943076009244043
202 2.49 574399.37 2107150 15.1562057894697 0.0309135443012693 0.00870000472029243
203 2.49 574399.37 2107100 15.6404461710088 0.0336409427095155 0.0105976812032882
204 2.49 574399.37 2107050 15.527552625966 0.0355638448111473 0.00939343437861923
205 2.49 574399.37 2107000 15.2510273299612 0.0275766053706557 0.00765841283956735
206 2.49 574399.37 2106950 14.8924473232854 0.0246408542498496 0.00857794717069828
207 2.49 574399.37 2106900 14.6317325545431 0.0287806158898864 0.00922169458795402
208 2.49 574449.37 2107850 12.593699220177 0.0556095047075129 0.0181947100566523
209 2.49 574449.37 2107800 14.5596397611829 0.0514067923909524 0.0204546362732134
210 2.49 574449.37 2107750 14.8643491710495 0.0466460440744728 0.0188361442066005
211 2.49 574449.37 2107700 15.9223568062892 0.0539372729462716 0.0186980003194996
212 2.49 574449.37 2107650 16.364472324835 0.0448552404385485 0.0153434455182494
213 2.49 574449.37 2107600 16.5404602837461 0.0487240144481013 0.0153112981108899
214 2.49 574449.37 2107550 16.6890626179922 0.0437760917119122 0.0129162962787151
215 2.49 574449.37 2107500 16.8852000214404 0.0498725396475764 0.0117149045975841
216 2.49 574449.37 2107450 16.6302864007293 0.0839648144099495 0.0200651822654532
217 2.49 574449.37 2107400 16.3564795449383 0.0577019415111316 0.0152217858738112
218 2.49 574449.37 2107350 16.3392247920943 0.0459974309887859 0.0135127935996905
219 2.49 574449.37 2107300 16.3508814726267 0.0480028456015525 0.0127766589739672
220 2.49 574449.37 2107250 15.2373171092206 0.0382402997198537 0.0126192094389834
221 2.49 574449.37 2107200 15.037399966551 0.0463457229157506 0.0120898537611133
222 2.49 574449.37 2107150 15.0456499287955 0.0396130500554228 0.00936985077341098
223 2.49 574449.37 2107100 15.270106798591 0.0376723629112608 0.00862571078704061
224 2.49 574449.37 2107050 15.3756299352015 0.0422325389763408 0.0138893356484932
225 2.49 574449.37 2107000 14.7109476378837 0.0422325389763408 0.0138893356484932
226 2.49 574449.37 2106950 13.8211893249225 0.026904692021417 0.00904283835017667
227 2.49 574499.37 2107950 12.9057916476116 0.0600496184681788 0.018847486202008
228 2.49 574499.37 2107900 14.5968349014818 0.0654568035064803 0.0216187263017957
229 2.49 574499.37 2107850 16.1444454515823 0.0601590844648921 0.0212039803541616
230 2.49 574499.37 2107800 16.0512904731084 0.0475062894894359 0.0148603046896553
231 2.49 574499.37 2107750 16.1399385096339 0.0486404367515807 0.0151759971848214
232 2.49 574499.37 2107700 16.300828125674 0.0526337838148133 0.0197511086197906
233 2.49 574499.37 2107650 16.8189241254192 0.0453699046114935 0.0182989741458809
234 2.49 574499.37 2107600 16.7887814272997 0.0500061134342287 0.0150001740007372
235 2.49 574499.37 2107550 16.5682099235167 0.0453015860346071 0.0169779748519317
236 2.49 574499.37 2107500 16.6618590727089 0.0582604388219078 0.0158987520448974
237 2.49 574499.37 2107450 16.2109371198351 0.0438627559862103 0.0169873345645737
238 2.49 574499.37 2107400 15.9831653763833 0.0330153497875474 0.0108846606703341
239 2.49 574499.37 2107350 16.0694811542405 0.0446600288053082 0.0112497530408694
240 2.49 574499.37 2107300 15.0819686605545 0.0531344191423565 0.0139501403433077
241 2.49 574499.37 2107250 15.285657638043 0.0531344191423565 0.0139501403433077
242 2.49 574499.37 2107200 14.8253945647365 0.0442358225590116 0.0121025130631701
243 2.49 574499.37 2107150 13.5714728588286 0.0321127401609629 0.00705456041122748
244 2.49 574499.37 2107100 14.3237226431001 0.0310279137949147 0.00842434239580898
245 2.49 574549.37 2108100 14.3682953185292 0.0802437631455475 0.0193095795250752
246 2.49 574549.37 2108050 16.2723392667484 0.082692860424008 0.0229723625438709
247 2.49 574549.37 2108000 16.2868735336897 0.082692860424008 0.0229723625438709
248 2.49 574549.37 2107950 16.1841961394507 0.0613178226140164 0.0201753130429267
249 2.49 574549.37 2107900 16.1489723408061 0.0682973762787368 0.0205145505887234
250 2.49 574549.37 2107850 16.5290348695381 0.0573014725428069 0.0171212217898665
201 2.58 574399.37 2107200 14.9457167239502 0.0431876218661423 0.0098155383879176
202 2.58 574399.37 2107150 15.1562057894697 0.0428370829367594 0.0102215792069335
203 2.58 574399.37 2107100 15.6404461710088 0.0444367910525281 0.00937228026046437
204 2.58 574399.37 2107050 15.527552625966 0.0374103613848506 0.0082154665017366
205 2.58 574399.37 2107000 15.2510273299612 0.0308070363358121 0.00814795152927033
206 2.58 574399.37 2106950 14.8924473232854 0.0294228813473353 0.00753046021206145
207 2.58 574399.37 2106900 14.6317325545431 0.0302628094233875 0.0067668337742052
208 2.58 574449.37 2107850 12.593699220177 0.072196175718199 0.0185594526335898
209 2.58 574449.37 2107800 14.5596397611829 0.0679387580489151 0.0191691005163298
210 2.58 574449.37 2107750 14.8643491710495 0.0666649845497413 0.0203400291453629
211 2.58 574449.37 2107700 15.9223568062892 0.0612544101180489 0.0172787349140762
212 2.58 574449.37 2107650 16.364472324835 0.0588946548769355 0.0171716378121643
213 2.58 574449.37 2107600 16.5404602837461 0.056731253300324 0.0157984551805281
214 2.58 574449.37 2107550 16.6890626179922 0.0536035014001362 0.0150273699558617
215 2.58 574449.37 2107500 16.8852000214404 0.0590986092502213 0.0131039963860098
216 2.58 574449.37 2107450 16.6302864007293 0.0566869415063422 0.0127874593025906
217 2.58 574449.37 2107400 16.3564795449383 0.057866007015534 0.0137924622578171
218 2.58 574449.37 2107350 16.3392247920943 0.055842137610023 0.0108360911972793
219 2.58 574449.37 2107300 16.3508814726267 0.0572410264047376 0.0114136791399252
220 2.58 574449.37 2107250 15.2373171092206 0.0568833935276326 0.0112889564499917
221 2.58 574449.37 2107200 15.037399966551 0.0503702360062549 0.0105801016260591
222 2.58 574449.37 2107150 15.0456499287955 0.0478552707756583 0.0105876523682179
223 2.58 574449.37 2107100 15.270106798591 0.0448749590397904 0.00880085974837345
224 2.58 574449.37 2107050 15.3756299352015 0.0416022311795895 0.00844532400312521
225 2.58 574449.37 2107000 14.7109476378837 0.0340372122567894 0.00645505559891306
226 2.58 574449.37 2106950 13.8211893249225 0.0801210957590948 0.0133552613534696
227 2.58 574499.37 2107950 12.9057916476116 0.0785572957694375 0.020304710391837
228 2.58 574499.37 2107900 14.5968349014818 0.0793776523870615 0.0215995086473502
229 2.58 574499.37 2107850 16.1444454515823 0.0659905569369721 0.0204057676844624
230 2.58 574499.37 2107800 16.0512904731084 0.0682250172777456 0.0182571104962255
231 2.58 574499.37 2107750 16.1399385096339 0.0664685236087871 0.0187307525291546
232 2.58 574499.37 2107700 16.300828125674 0.0645760558359284 0.0188424539697238
233 2.58 574499.37 2107650 16.8189241254192 0.0593524588089139 0.0179271956381048
234 2.58 574499.37 2107600 16.7887814272997 0.0573915594560786 0.0161515521822723
235 2.58 574499.37 2107550 16.5682099235167 0.0584002488799026 0.0155336062776096
236 2.58 574499.37 2107500 16.6618590727089 0.0583019365210675 0.0137284762584945
237 2.58 574499.37 2107450 16.2109371198351 0.0565253811216211 0.0145688020818314
238 2.58 574499.37 2107400 15.9831653763833 0.0556092870762154 0.0125103234812076
239 2.58 574499.37 2107350 16.0694811542405 0.0625447856439017 0.0121824196570402
240 2.58 574499.37 2107300 15.0819686605545 0.0575554597481681 0.0100415853136602
241 2.58 574499.37 2107250 15.285657638043 0.0556921171579037 0.00963764878837724
242 2.58 574499.37 2107200 14.8253945647365 0.0467032652545605 0.00901553039621655
243 2.58 574499.37 2107150 13.5714728588286 0.0467032652545605 0.00901722915413207
244 2.58 574499.37 2107100 14.3237226431001 0.0467032652545605 0.00901553039621655
245 2.58 574549.37 2108100 14.3682953185292 0.108986427026701 0.0226311400821902
246 2.58 574549.37 2108050 16.2723392667484 0.1062207470963 0.0232488674020522
247 2.58 574549.37 2108000 16.2868735336897 0.0995419919377652 0.0236270250172714
248 2.58 574549.37 2107950 16.1841961394507 0.0839985774637109 0.022173381611798
249 2.58 574549.37 2107900 16.1489723408061 0.0760099268099079 0.0207823770980638
250 2.58 574549.37 2107850 16.5290348695381 0.0760099268099079 0.0207823770980638
201 2.66 574399.37 2107200 14.9457167239502 0.0316578935475029 0.00936360733991741
202 2.66 574399.37 2107150 15.1562057894697 0.0291504266691452 0.00884775863165197
203 2.66 574399.37 2107100 15.6404461710088 0.0327345067483896 0.00891321419473219
204 2.66 574399.37 2107050 15.527552625966 0.0343255241462898 0.00950943441228062
205 2.66 574399.37 2107000 15.2510273299612 0.0349479476323719 0.0115931338412514
206 2.66 574399.37 2106950 14.8924473232854 0.0261538596855798 0.0159140543119079
207 2.66 574399.37 2106900 14.6317325545431 0.0227911811359571 0.00619319772938931
208 2.66 574449.37 2107850 12.593699220177 0.0708703291080437 0.0204919933956334
209 2.66 574449.37 2107800 14.5596397611829 0.0626063296009259 0.0161229092092009
210 2.66 574449.37 2107750 14.8643491710495 0.0536017341011432 0.0143938779121591
211 2.66 574449.37 2107700 15.9223568062892 0.0610048542854617 0.0154598368254509
212 2.66 574449.37 2107650 16.364472324835 0.0542171043312611 0.0143809422126698
213 2.66 574449.37 2107600 16.5404602837461 0.0463890740184373 0.0147564118806089
214 2.66 574449.37 2107550 16.6890626179922 0.0387677490907467 0.0116599741728688
215 2.66 574449.37 2107500 16.8852000214404 0.052791236445638 0.012643781175539
216 2.66 574449.37 2107450 16.6302864007293 0.0532196758164499 0.0148358517385299
217 2.66 574449.37 2107400 16.3564795449383 0.059557598367315 0.0156532391759791
218 2.66 574449.37 2107350 16.3392247920943 0.0490547987124414 0.0139324928222879
219 2.66 574449.37 2107300 16.3508814726267 0.0508709208525863 0.0121011786692646
220 2.66 574449.37 2107250 15.2373171092206 0.0412923588747963 0.0121489288100503
221 2.66 574449.37 2107200 15.037399966551 0.0466777085531953 0.00886967062599152
222 2.66 574449.37 2107150 15.0456499287955 0.03419668682529 0.00699379362689422
223 2.66 574449.37 2107100 15.270106798591 0.0380547309155115 0.00815019082440419
224 2.66 574449.37 2107050 15.3756299352015 0.043741795640906 0.011811187461717
225 2.66 574449.37 2107000 14.7109476378837 0.0377072718036004 0.00925397844766732
226 2.66 574449.37 2106950 13.8211893249225 0.0202279601619676 0.00511065901503579
227 2.66 574499.37 2107950 12.9057916476116 0.0688539283812477 0.0180897359632405
228 2.66 574499.37 2107900 14.5968349014818 0.0764792696633097 0.0186066949264789
229 2.66 574499.37 2107850 16.1444454515823 0.0634891005622957 0.0171881811758791
230 2.66 574499.37 2107800 16.0512904731084 0.0476312409312903 0.0138274315572682
231 2.66 574499.37 2107750 16.1399385096339 0.0561314881071541 0.0144536891266309
232 2.66 574499.37 2107700 16.300828125674 0.0639106218184439 0.0154724637164658
233 2.66 574499.37 2107650 16.8189241254192 0.0512476268380686 0.014507015686298
234 2.66 574499.37 2107600 16.7887814272997 0.0422007005766943 0.0107581033935868
235 2.66 574499.37 2107550 16.5682099235167 0.0364436362668304 0.0100644162745984
236 2.66 574499.37 2107500 16.6618590727089 0.0511416284369126 0.0122998946613746
237 2.66 574499.37 2107450 16.2109371198351 0.0705555073147707 0.016136008020198
238 2.66 574499.37 2107400 15.9831653763833 0.0598106114998186 0.0122774459814475
239 2.66 574499.37 2107350 16.0694811542405 0.0593950436486127 0.0120757890902391
240 2.66 574499.37 2107300 15.0819686605545 0.0697237795855588 0.0146234537073128
241 2.66 574499.37 2107250 15.285657638043 0.0441021012737389 0.0105418910746711
242 2.66 574499.37 2107200 14.8253945647365 0.0357212633973868 0.0100562259849309
243 2.66 574499.37 2107150 13.5714728588286 0.0334840828936843 0.010547092266951
244 2.66 574499.37 2107100 14.3237226431001 0.0369356124362108 0.008538180900447
245 2.66 574549.37 2108100 14.3682953185292 0.100942345490983 0.0218754153248126
246 2.66 574549.37 2108050 16.2723392667484 0.0848071501529598 0.02033630647167
247 2.66 574549.37 2108000 16.2868735336897 0.0869962416294379 0.0205891533809772
248 2.66 574549.37 2107950 16.1841961394507 0.0674854902732007 0.0173290462427264
249 2.66 574549.37 2107900 16.1489723408061 0.0718089921742312 0.0206084500997809
250 2.66 574549.37 2107850 16.5290348695381 0.0676122717345844 0.0214544692571031
201 2.84 574399.37 2107200 14.9457167239502 0.0394452121720293 0.0129520829526682
202 2.84 574399.37 2107150 15.1562057894697 0.0410262243743511 0.0106185954049624
203 2.84 574399.37 2107100 15.6404461710088 0.0434728022988543 0.0101903523602031
204 2.84 574399.37 2107050 15.527552625966 0.0510784456903871 0.0140227155291403
205 2.84 574399.37 2107000 15.2510273299612 0.0305195734315158 0.0124163606239679
206 2.84 574399.37 2106950 14.8924473232854 0.0246354497007639 0.00648465677145078
207 2.84 574399.37 2106900 14.6317325545431 0.0246354497007639 0.00648465677145078
208 2.84 574449.37 2107850 12.593699220177 0.0571990080359618 0.0170649890310221
209 2.84 574449.37 2107800 14.5596397611829 0.0571990080359618 0.0170649890310221
210 2.84 574449.37 2107750 14.8643491710495 0.0623845614132443 0.016682829374924
211 2.84 574449.37 2107700 15.9223568062892 0.0516924467286752 0.0144006714325339
212 2.84 574449.37 2107650 16.364472324835 0.0642965837600386 0.0238743614222249
213 2.84 574449.37 2107600 16.5404602837461 0.074786768487328 0.017846037524678
214 2.84 574449.37 2107550 16.6890626179922 0.0793492860531032 0.0228794093666702
215 2.84 574449.37 2107500 16.8852000214404 0.0569791768894406 0.0157957324502232
216 2.84 574449.37 2107450 16.6302864007293 0.0373689028502213 0.0101618966371685
217 2.84 574449.37 2107400 16.3564795449383 0.0406703162600432 0.0109301365406095
218 2.84 574449.37 2107350 16.3392247920943 0.051485371859646 0.0153318193750409
219 2.84 574449.37 2107300 16.3508814726267 0.0384684281505668 0.0154381254276032
220 2.84 574449.37 2107250 15.2373171092206 0.0540723954278822 0.0159441876476014
221 2.84 574449.37 2107200 15.037399966551 0.0460093652232067 0.00971102112121323
222 2.84 574449.37 2107150 15.0456499287955 0.043029642241732 0.0128964077755893
223 2.84 574449.37 2107100 15.270106798591 0.0434728022988543 0.0101903523602031
224 2.84 574449.37 2107050 15.3756299352015 0.0213250053085891 0.00511945964427084
225 2.84 574449.37 2107000 14.7109476378837 0.0340953991555082 0.0066528830296353
226 2.84 574449.37 2106950 13.8211893249225 0.0258461017452797 0.0153609376436526
227 2.84 574499.37 2107950 12.9057916476116 0.00338550563728228 0.00111031880884868
228 2.84 574499.37 2107900 14.5968349014818 0.073633438489916 0.0209493056852866
229 2.84 574499.37 2107850 16.1444454515823 0.0571618402221631 0.0259526795433572
230 2.84 574499.37 2107800 16.0512904731084 0.0498801985603087 0.0206511491477842
231 2.84 574499.37 2107750 16.1399385096339 0.0508177795244357 0.0203642514005901
232 2.84 574499.37 2107700 16.300828125674 0.0571933077712126 0.0199525488227448
233 2.84 574499.37 2107650 16.8189241254192 0.0423970154884786 0.0118399047068406
234 2.84 574499.37 2107600 16.7887814272997 0.0423970154884786 0.0118399047068406
235 2.84 574499.37 2107550 16.5682099235167 0.0464852838797708 0.0140041098016869
236 2.84 574499.37 2107500 16.6618590727089 0.0567285200573155 0.0125639525841797
237 2.84 574499.37 2107450 16.2109371198351 0.0411784020577113 0.016424617149123
238 2.84 574499.37 2107400 15.9831653763833 0.0347830861592124 0.00939355452627259
239 2.84 574499.37 2107350 16.0694811542405 0.035666797497454 0.0128093507344248
240 2.84 574499.37 2107300 15.0819686605545 0.0460335779713078 0.0106217610770049
241 2.84 574499.37 2107250 15.285657638043 0.0423167278881216 0.0135917292581853
242 2.84 574499.37 2107200 14.8253945647365 0.0401018959792258 0.00851949916359906
243 2.84 574499.37 2107150 13.5714728588286 0.0484003175546621 0.0096576330863544
244 2.84 574499.37 2107100 14.3237226431001 0.032884476828538 0.00955144898744419
245 2.84 574549.37 2108100 14.3682953185292 0.0793138990083605 0.0244046399748462
246 2.84 574549.37 2108050 16.2723392667484 0.00546202540214364 0.00161602959434866
247 2.84 574549.37 2108000 16.2868735336897 0.0705570719433937 0.0207877856622571
248 2.84 574549.37 2107950 16.1841961394507 0.089658998003029 0.0262387234868387
249 2.84 574549.37 2107900 16.1489723408061 0.0625394827747591 0.0182697054242028
250 2.84 574549.37 2107850 16.5290348695381 0.0554880762023527 0.0198915190609704
201 3.02 574399.37 2107200 14.9457167239502 0.0414174726318601 0.0135996870439436
202 3.02 574399.37 2107150 15.1562057894697 0.0430775350380323 0.0111495251740652
203 3.02 574399.37 2107100 15.6404461710088 0.0456464419626353 0.0106998699512582
204 3.02 574399.37 2107050 15.527552625966 0.0536323680081662 0.0147238513673221
205 3.02 574399.37 2107000 15.2510273299612 0.0320455524775191 0.0130371786504312
206 3.02 574399.37 2106950 14.8924473232854 0.0258672225857603 0.00680888963995961
207 3.02 574399.37 2106900 14.6317325545431 0.0258672225857603 0.00680888963995961
208 3.02 574449.37 2107850 12.593699220177 0.0600589585882669 0.0179182383933272
209 3.02 574449.37 2107800 14.5596397611829 0.0600589585882669 0.0179182383933272
210 3.02 574449.37 2107750 14.8643491710495 0.065503790050981 0.0175169708322593
211 3.02 574449.37 2107700 15.9223568062892 0.0542770691003372 0.0151207049910253
212 3.02 574449.37 2107650 16.364472324835 0.0675114128173001 0.0250680795041425
213 3.02 574449.37 2107600 16.5404602837461 0.0785261076553161 0.0187383393846588
214 3.02 574449.37 2107550 16.6890626179922 0.0833167495494394 0.0240233798337845
215 3.02 574449.37 2107500 16.8852000214404 0.0598281357352842 0.016585519079463
216 3.02 574449.37 2107450 16.6302864007293 0.0392373483127449 0.0106699914646668
217 3.02 574449.37 2107400 16.3564795449383 0.0427038319737836 0.01147664335422
218 3.02 574449.37 2107350 16.3392247920943 0.0540596396882364 0.0160984103120734
219 3.02 574449.37 2107300 16.3508814726267 0.0403918492156328 0.0162100316672303
220 3.02 574449.37 2107250 15.2373171092206 0.0567760156985861 0.0167413970209366
221 3.02 574449.37 2107200 15.037399966551 0.0483098332179763 0.0101965721810494
222 3.02 574449.37 2107150 15.0456499287955 0.0451811241458167 0.0135412282077362
223 3.02 574449.37 2107100 15.270106798591 0.0456464419626353 0.0106998699512582
224 3.02 574449.37 2107050 15.3756299352015 0.0223912561226377 0.00537543263222871
225 3.02 574449.37 2107000 14.7109476378837 0.0358001692059519 0.00698552717945992
226 3.02 574449.37 2106950 13.8211893249225 0.0271384071866966 0.0161289845330477
227 3.02 574499.37 2107950 12.9057916476116 0.00355478094413515 0.0011658347498885
228 3.02 574499.37 2107900 14.5968349014818 0.0773151098337654 0.0219967709532598
229 3.02 574499.37 2107850 16.1444454515823 0.0600199322611087 0.0272503135401846
230 3.02 574499.37 2107800 16.0512904731084 0.0523742083613947 0.0216837066857906
231 3.02 574499.37 2107750 16.1399385096339 0.0533586684074535 0.0213824639047336
232 3.02 574499.37 2107700 16.300828125674 0.0600529734943608 0.020950176273428
233 3.02 574499.37 2107650 16.8189241254192 0.0445168661182223 0.012431899955243
234 3.02 574499.37 2107600 16.7887814272997 0.0445168661182223 0.012431899955243
235 3.02 574499.37 2107550 16.5682099235167 0.04880954830784 0.0147043152999204
236 3.02 574499.37 2107500 16.6618590727089 0.0595649463735883 0.0131921502287508
237 3.02 574499.37 2107450 16.2109371198351 0.0432373217822574 0.0172458480017048
238 3.02 574499.37 2107400 15.9831653763833 0.0365222411142062 0.00986323225074301
239 3.02 574499.37 2107350 16.0694811542405 0.0374501371723242 0.0134498182326795
240 3.02 574499.37 2107300 15.0819686605545 0.048335257215528 0.0111528491714052
241 3.02 574499.37 2107250 15.285657638043 0.044432564432119 0.0142713157627934
242 3.02 574499.37 2107200 14.8253945647365 0.0421069908280748 0.00894547414071261
243 3.02 574499.37 2107150 13.5714728588286 0.0508203337266213 0.0101405148170641
244 3.02 574499.37 2107100 14.3237226431001 0.0345287007162551 0.0100290214123664
245 3.02 574549.37 2108100 14.3682953185292 0.0832795944588099 0.0256248720452284
246 3.02 574549.37 2108050 16.2723392667484 0.005735126687153 0.00169683107469432
247 3.02 574549.37 2108000 16.2868735336897 0.0740849249940947 0.0218271749204998
248 3.02 574549.37 2107950 16.1841961394507 0.0941419477192655 0.0275506596033891
249 3.02 574549.37 2107900 16.1489723408061 0.0656664564665975 0.0191831906902052
250 3.02 574549.37 2107850 16.5290348695381 0.0582624801933359 0.0208860950094879
201 3.2 574399.37 2107200 14.9457167239502 0.0517951273674689 0.0167502879812122
202 3.2 574399.37 2107150 15.1562057894697 0.0431363757027575 0.0138461979790264
203 3.2 574399.37 2107100 15.6404461710088 0.0368451041693749 0.013824853315129
204 3.2 574399.37 2107050 15.527552625966 0.0368451041693749 0.013824853315129
205 3.2 574399.37 2107000 15.2510273299612 0.0331851605736935 0.0122108867806499
206 3.2 574399.37 2106950 14.8924473232854 0.031239147122737 0.0112175479921167
207 3.2 574399.37 2106900 14.6317325545431 0.031239147122737 0.0112175479921167
208 3.2 574449.37 2107850 12.593699220177 0.0738559935745365 0.0277099487861442
209 3.2 574449.37 2107800 14.5596397611829 0.0674584791586757 0.0248164250895461
210 3.2 574449.37 2107750 14.8643491710495 0.0673154299168422 0.0237512050036173
211 3.2 574449.37 2107700 15.9223568062892 0.0608752862098748 0.0216748639206031
212 3.2 574449.37 2107650 16.364472324835 0.0580478098296789 0.0212624494464824
213 3.2 574449.37 2107600 16.5404602837461 0.0648735290364504 0.0192997962955851
214 3.2 574449.37 2107550 16.6890626179922 0.0688554538157801 0.0195819118219023
215 3.2 574449.37 2107500 16.8852000214404 0.0695118253946538 0.0225513236334077
216 3.2 574449.37 2107450 16.6302864007293 0.0671073355768937 0.0203312218398186
217 3.2 574449.37 2107400 16.3564795449383 0.0651715986062996 0.0189081603671067
218 3.2 574449.37 2107350 16.3392247920943 0.0801983228586201 0.0245576953616624
219 3.2 574449.37 2107300 16.3508814726267 0.0634606254662692 0.019076148614444
220 3.2 574449.37 2107250 15.2373171092206 0.0550734913969597 0.016465580805005
221 3.2 574449.37 2107200 15.037399966551 0.0560373413979349 0.0147849515574945
222 3.2 574449.37 2107150 15.0456499287955 0.0560373413979349 0.0147849515574945
223 3.2 574449.37 2107100 15.270106798591 0.0438423871491438 0.0138617157155165
224 3.2 574449.37 2107050 15.3756299352015 0.0399877724006482 0.0141651795543142
225 3.2 574449.37 2107000 14.7109476378837 0.0331851605736935 0.0122108867806499
226 3.2 574449.37 2106950 13.8211893249225 0.0435602307377253 0.0111625891393322
227 3.2 574499.37 2107950 12.9057916476116 0.0810771480211721 0.0224132899405531
228 3.2 574499.37 2107900 14.5968349014818 0.0785370944555654 0.024450633987418
229 3.2 574499.37 2107850 16.1444454515823 0.0911642366274326 0.031047614212611
230 3.2 574499.37 2107800 16.0512904731084 0.0662300894552461 0.0220488989706808
231 3.2 574499.37 2107750 16.1399385096339 0.062528161917724 0.0206638810510917
232 3.2 574499.37 2107700 16.300828125674 0.0652759433148421 0.0238622473147679
233 3.2 574499.37 2107650 16.8189241254192 0.0613471799098871 0.0200457010469892
234 3.2 574499.37 2107600 16.7887814272997 0.0613479800157221 0.0200451096431412
235 3.2 574499.37 2107550 16.5682099235167 0.0688554538157801 0.0195819118219023
236 3.2 574499.37 2107500 16.6618590727089 0.0621054171965417 0.0171755365787584
237 3.2 574499.37 2107450 16.2109371198351 0.0569943553645313 0.0161375374378754
238 3.2 574499.37 2107400 15.9831653763833 0.0618491039810209 0.0174076026216572
239 3.2 574499.37 2107350 16.0694811542405 0.0625607320710676 0.0184263472718207
240 3.2 574499.37 2107300 15.0819686605545 0.0637420974703052 0.0167685034039474
241 3.2 574499.37 2107250 15.285657638043 0.0556999538565208 0.0176332677617685
242 3.2 574499.37 2107200 14.8253945647365 0.0616165316006902 0.0147250246515445
243 3.2 574499.37 2107150 13.5714728588286 0.0460451720742582 0.0126044484430258
244 3.2 574499.37 2107100 14.3237226431001 0.0539430964797769 0.0122852247856073
245 3.2 574549.37 2108100 14.3682953185292 0.0911769948498309 0.0286157869773407
246 3.2 574549.37 2108050 16.2723392667484 0.0923291803529604 0.0297251923269931
247 3.2 574549.37 2108000 16.2868735336897 0.100406875366769 0.0300896450447384
248 3.2 574549.37 2107950 16.1841961394507 0.0797393141668128 0.0248505769394577
249 3.2 574549.37 2107900 16.1489723408061 0.0905887003374964 0.030538269618107
250 3.2 574549.37 2107850 16.5290348695381 0.0911642366274326 0.031047614212611
201 3.37 574399.37 2107200 14.9457167239502 0.0466156149347408 0.0150752591685355
202 3.37 574399.37 2107150 15.1562057894697 0.0388227382324273 0.0124615781530557
203 3.37 574399.37 2107100 15.6404461710088 0.0331605942850379 0.0124423679955117
204 3.37 574399.37 2107050 15.527552625966 0.0331605942850379 0.0124423679955117
205 3.37 574399.37 2107000 15.2510273299612 0.0298666446116428 0.0109897981374545
206 3.37 574399.37 2106950 14.8924473232854 0.0281152331026641 0.0100957931845936
207 3.37 574399.37 2106900 14.6317325545431 0.0281152331026641 0.0100957931845936
208 3.37 574449.37 2107850 12.593699220177 0.0664703945775291 0.024938953884637
209 3.37 574449.37 2107800 14.5596397611829 0.0607126311533301 0.0223347826255918
210 3.37 574449.37 2107750 14.8643491710495 0.0605838868183647 0.0213760845032015
211 3.37 574449.37 2107700 15.9223568062892 0.0547877579962577 0.0195073775494037
212 3.37 574449.37 2107650 16.364472324835 0.0522430288843684 0.0191362045390738
213 3.37 574449.37 2107600 16.5404602837461 0.0583861764420787 0.0173698166595606
214 3.37 574449.37 2107550 16.6890626179922 0.0619699083906461 0.0176237206362452
215 3.37 574449.37 2107500 16.8852000214404 0.062560642779151 0.0202961912499347
216 3.37 574449.37 2107450 16.6302864007293 0.0603966025698833 0.0182980996763834
217 3.37 574449.37 2107400 16.3564795449383 0.0586544392957415 0.0170173443021413
218 3.37 574449.37 2107350 16.3392247920943 0.0721784903921878 0.0221019258530073
219 3.37 574449.37 2107300 16.3508814726267 0.0571145631074547 0.017168533749296
220 3.37 574449.37 2107250 15.2373171092206 0.0495661421504554 0.0148190227265521
221 3.37 574449.37 2107200 15.037399966551 0.0504336071519591 0.0133064563513059
222 3.37 574449.37 2107150 15.0456499287955 0.0504336071519591 0.0133064563513059
223 3.37 574449.37 2107100 15.270106798591 0.0394581483271394 0.012475544137931
224 3.37 574449.37 2107050 15.3756299352015 0.0359889951626815 0.0127486616092054
225 3.37 574449.37 2107000 14.7109476378837 0.0298666446116428 0.0109897981374545
226 3.37 574449.37 2106950 13.8211893249225 0.0392042082856454 0.0100463301939614
227 3.37 574499.37 2107950 12.9057916476116 0.0729694332477232 0.0201719609971704
228 3.37 574499.37 2107900 14.5968349014818 0.0706833847100525 0.0220055705157896
229 3.37 574499.37 2107850 16.1444454515823 0.0820478128789399 0.0279428527688281
230 3.37 574499.37 2107800 16.0512904731084 0.0596070809060556 0.0198440090751983
231 3.37 574499.37 2107750 16.1399385096339 0.0562753457485878 0.0185974929350772
232 3.37 574499.37 2107700 16.300828125674 0.0587483487886436 0.0214760225173586
233 3.37 574499.37 2107650 16.8189241254192 0.0552124615568195 0.0180411309706203
234 3.37 574499.37 2107600 16.7887814272997 0.0552131823223784 0.0180405987070587
